0.971,0.272,0.065,0.095,0.177,0.059,0.256,0.137,0.539,0.32,0.175,0.354
0.997,0.589,0.108,0.433,0.29,0.225,0.367,0.44,0.452,0.637,0.508,0.568
0.9,0.601,0.66,0.319,0.391,0.296,0.14,0.482,0.442,0.563,0.48,0.486
0.999,0.728,0.305,0.398,0.689,0.25,0.015,0.392,0.736,0.55,0.349,0.196
0.999,0.466,0.571,0.276,0.615,0.108,0.12,0.477,0.72,0.486,0.558,0.189
0.458,0.13,0.596,0.585,0.652,0.262,0.035,0.542,0.326,0.547,0.528,0.38
0.31,0.311,0.606,0.625,0.696,0.301,0.258,0.664,0.289,0.475,0.352,0.408
0.415,0.63,0.692,0.181,0.63,0.211,0.581,0.685,0.333,0.493,0.299,0.498
0.501,0.648,0.612,0.578,0.382,0.372,0.381,0.476,0.531,0.677,0.565,0.244
0.421,0.492,0.389,0.649,0.554,0.429,0.4,0.671,0.573,0.663,0.273,0.65
0.451,0.135,0.53,0.446,0.292,0.337,0.305,0.746,0.578,0.636,0.351,0.478
0.406,0.501,0.335,0.388,0.505,0.208,0.438,0.438,0.506,0.535,0.256,0.509
0.495,0.589,0.684,0.623,0.697,0.478,0.348,0.716,0.44,0.531,0.373,0.262
0.582,0.716,0.755,0.339,0.565,0.498,0.268,0.32,0.587,0.46,0.57,0.297
0.337,0.74,0.668,0.17,0.615,0.414,0.315,0.591,0.492,0.378,0.564,0.371
0.449,0.56,0.625,0.504,0.585,0.415,0.287,0.445,0.453,0.5,0.261,0.411
