0.959,0.291,0.08,0.094,0.177,0.065,0.264,0.137,0.554,0.323,0.178,0.353
0.944,0.635,0.152,0.476,0.272,0.273,0.392,0.454,0.491,0.728,0.565,0.659
0.9,0.657,0.696,0.347,0.597,0.289,0.205,0.468,0.511,0.692,0.56,0.574
0.999,0.779,0.331,0.417,0.762,0.29,0.02,0.423,0.812,0.651,0.35,0.261
1.0,0.494,0.598,0.4,0.682,0.119,0.162,0.51,0.784,0.623,0.598,0.261
0.478,0.236,0.638,0.61,0.741,0.249,0.033,0.566,0.38,0.594,0.629,0.519
0.396,0.299,0.631,0.611,0.729,0.427,0.305,0.688,0.331,0.571,0.451,0.504
0.504,0.749,0.762,0.234,0.714,0.267,0.631,0.738,0.351,0.558,0.349,0.551
0.558,0.738,0.644,0.589,0.408,0.467,0.409,0.49,0.658,0.735,0.653,0.344
0.451,0.505,0.419,0.683,0.611,0.399,0.424,0.721,0.653,0.758,0.305,0.705
0.485,0.165,0.623,0.494,0.299,0.33,0.328,0.785,0.687,0.693,0.443,0.509
0.421,0.568,0.351,0.47,0.542,0.204,0.509,0.439,0.497,0.625,0.322,0.617
0.558,0.678,0.741,0.575,0.698,0.529,0.363,0.724,0.489,0.537,0.435,0.31
0.66,0.761,0.748,0.363,0.608,0.509,0.323,0.378,0.612,0.501,0.643,0.358
0.374,0.751,0.703,0.17,0.659,0.488,0.422,0.643,0.531,0.475,0.646,0.407
0.469,0.612,0.664,0.536,0.64,0.447,0.321,0.479,0.494,0.581,0.302,0.464
