0.971,0.272,0.065,0.095,0.177,0.059,0.256,0.137,0.539,0.32,0.175,0.354
1.0,0.594,0.141,0.517,0.349,0.321,0.376,0.519,0.531,0.751,0.589,0.642
1.0,0.643,0.711,0.299,0.466,0.329,0.189,0.548,0.51,0.752,0.57,0.633
0.9,0.801,0.395,0.386,0.764,0.314,0.018,0.452,0.85,0.688,0.405,0.258
1.0,0.494,0.617,0.333,0.702,0.109,0.068,0.536,0.802,0.602,0.634,0.279
0.498,0.126,0.663,0.658,0.736,0.33,0.084,0.57,0.444,0.613,0.668,0.505
0.351,0.343,0.624,0.651,0.748,0.486,0.31,0.686,0.338,0.611,0.457,0.526
0.423,0.753,0.736,0.192,0.698,0.355,0.609,0.807,0.355,0.598,0.363,0.609
0.554,0.771,0.616,0.637,0.414,0.468,0.412,0.518,0.66,0.767,0.655,0.342
0.462,0.546,0.441,0.691,0.61,0.569,0.409,0.78,0.686,0.746,0.311,0.727
0.547,0.164,0.62,0.447,0.292,0.385,0.299,0.834,0.541,0.782,0.451,0.541
0.433,0.502,0.37,0.421,0.558,0.178,0.501,0.468,0.546,0.649,0.334,0.574
0.547,0.672,0.777,0.592,0.697,0.544,0.383,0.805,0.509,0.597,0.439,0.333
0.668,0.748,0.757,0.332,0.59,0.534,0.333,0.373,0.674,0.58,0.654,0.335
0.385,0.777,0.729,0.163,0.63,0.493,0.395,0.654,0.561,0.561,0.654,0.45
0.47,0.598,0.672,0.539,0.634,0.47,0.321,0.5,0.51,0.622,0.313,0.467
