0.97,0.309,0.085,0.105,0.185,0.066,0.273,0.139,0.573,0.317,0.182,0.366
0.96,0.378,0.1,0.087,0.283,0.133,0.297,0.177,0.378,0.417,0.351,0.389
0.98,0.392,0.397,0.124,0.338,0.339,0.149,0.283,0.323,0.38,0.291,0.346
0.957,0.411,0.39,0.073,0.515,0.154,0.026,0.296,0.283,0.423,0.195,0.156
0.96,0.301,0.509,0.123,0.446,0.051,0.289,0.36,0.296,0.374,0.355,0.15
0.498,0.055,0.522,0.225,0.369,0.148,0.424,0.39,0.326,0.378,0.341,0.297
0.3,0.045,0.477,0.255,0.419,0.161,0.208,0.481,0.244,0.334,0.221,0.259
0.331,0.068,0.515,0.287,0.491,0.084,0.431,0.389,0.247,0.323,0.195,0.318
0.108,0.091,0.37,0.576,0.313,0.069,0.222,0.261,0.426,0.379,0.347,0.336
0.116,0.162,0.205,0.553,0.128,0.171,0.326,0.339,0.354,0.422,0.169,0.546
0.217,0.205,0.216,0.482,0.25,0.378,0.233,0.343,0.501,0.46,0.239,0.404
0.157,0.508,0.164,0.452,0.6,0.412,0.449,0.22,0.406,0.394,0.184,0.475
0.113,0.566,0.25,0.349,0.615,0.377,0.345,0.346,0.39,0.31,0.233,0.194
0.101,0.625,0.285,0.226,0.554,0.465,0.282,0.431,0.542,0.29,0.357,0.212
0.048,0.632,0.244,0.129,0.532,0.419,0.431,0.472,0.424,0.274,0.347,0.293
0.332,0.437,0.464,0.479,0.452,0.412,0.259,0.34,0.398,0.355,0.168,0.363
