0.971,0.272,0.065,0.095,0.177,0.059,0.256,0.137,0.539,0.32,0.175,0.354
0.963,0.621,0.138,0.468,0.271,0.264,0.381,0.457,0.486,0.726,0.562,0.652
0.9,0.658,0.693,0.313,0.57,0.291,0.174,0.479,0.498,0.695,0.558,0.572
0.999,0.769,0.342,0.391,0.761,0.288,0.017,0.411,0.813,0.626,0.344,0.255
1.0,0.467,0.588,0.34,0.672,0.101,0.13,0.51,0.784,0.621,0.589,0.254
0.475,0.333,0.623,0.585,0.738,0.234,0.026,0.566,0.382,0.581,0.627,0.495
0.383,0.3,0.625,0.596,0.724,0.424,0.292,0.677,0.326,0.567,0.45,0.489
0.471,0.763,0.747,0.214,0.686,0.269,0.613,0.732,0.341,0.553,0.347,0.542
0.538,0.736,0.605,0.571,0.37,0.46,0.406,0.487,0.645,0.736,0.651,0.324
0.438,0.505,0.41,0.673,0.603,0.402,0.416,0.715,0.656,0.759,0.303,0.694
0.477,0.158,0.626,0.456,0.297,0.329,0.315,0.785,0.672,0.691,0.442,0.5
0.4,0.537,0.348,0.42,0.517,0.209,0.499,0.434,0.49,0.607,0.324,0.578
0.552,0.657,0.735,0.584,0.685,0.527,0.359,0.723,0.474,0.534,0.436,0.302
0.664,0.754,0.746,0.335,0.601,0.5,0.299,0.367,0.597,0.511,0.638,0.344
0.372,0.744,0.707,0.158,0.649,0.452,0.401,0.628,0.521,0.468,0.643,0.389
0.464,0.6,0.652,0.515,0.628,0.437,0.309,0.472,0.483,0.575,0.301,0.452
