0.971,0.272,0.065,0.095,0.177,0.059,0.256,0.137,0.539,0.32,0.175,0.354
0.973,0.37,0.094,0.088,0.211,0.123,0.268,0.174,0.36,0.415,0.346,0.385
0.971,0.386,0.395,0.094,0.325,0.342,0.102,0.25,0.303,0.382,0.294,0.352
0.954,0.408,0.315,0.071,0.517,0.15,0.014,0.278,0.295,0.403,0.185,0.145
0.971,0.241,0.496,0.091,0.438,0.145,0.186,0.348,0.298,0.382,0.341,0.141
0.495,0.005,0.517,0.212,0.387,0.135,0.398,0.384,0.293,0.36,0.342,0.253
0.296,0.045,0.466,0.24,0.411,0.16,0.187,0.464,0.227,0.339,0.227,0.241
0.282,0.066,0.511,0.192,0.448,0.07,0.41,0.381,0.233,0.316,0.192,0.306
0.1,0.092,0.309,0.55,0.237,0.067,0.217,0.254,0.417,0.393,0.349,0.286
0.108,0.155,0.162,0.536,0.125,0.161,0.306,0.329,0.349,0.422,0.17,0.533
0.191,0.117,0.214,0.427,0.171,0.369,0.217,0.346,0.466,0.454,0.234,0.383
0.134,0.486,0.142,0.361,0.56,0.35,0.424,0.215,0.399,0.379,0.179,0.419
0.114,0.55,0.253,0.35,0.6,0.393,0.335,0.347,0.369,0.303,0.23,0.193
0.089,0.618,0.284,0.191,0.549,0.459,0.246,0.387,0.513,0.287,0.363,0.188
0.052,0.624,0.243,0.122,0.528,0.369,0.411,0.447,0.413,0.264,0.348,0.272
0.327,0.415,0.438,0.442,0.428,0.388,0.239,0.327,0.379,0.348,0.165,0.344
