0.971,0.272,0.065,0.095,0.177,0.059,0.256,0.137,0.539,0.32,0.175,0.354
1.0,0.596,0.13,0.456,0.336,0.153,0.377,0.414,0.446,0.591,0.489,0.493
1.0,0.632,0.539,0.326,0.59,0.137,0.152,0.458,0.473,0.614,0.46,0.494
1.0,0.657,0.289,0.387,0.658,0.213,0.022,0.399,0.655,0.582,0.354,0.205
0.999,0.38,0.569,0.285,0.653,0.103,0.114,0.496,0.622,0.551,0.538,0.219
0.449,0.144,0.603,0.573,0.636,0.244,0.13,0.54,0.341,0.532,0.528,0.393
0.377,0.317,0.61,0.642,0.73,0.365,0.302,0.59,0.286,0.518,0.399,0.463
0.419,0.564,0.693,0.242,0.663,0.28,0.612,0.71,0.309,0.537,0.309,0.477
0.5,0.688,0.61,0.617,0.401,0.431,0.384,0.453,0.57,0.663,0.538,0.27
0.411,0.514,0.369,0.626,0.581,0.527,0.369,0.729,0.585,0.643,0.262,0.687
0.453,0.151,0.606,0.452,0.304,0.427,0.294,0.725,0.602,0.647,0.371,0.485
0.438,0.514,0.329,0.387,0.436,0.151,0.489,0.469,0.496,0.561,0.26,0.54
0.467,0.59,0.74,0.607,0.669,0.48,0.356,0.654,0.449,0.486,0.0,0.292
0.574,0.659,0.684,0.324,0.556,0.508,0.293,0.434,0.581,0.481,0.578,0.289
0.343,0.711,0.677,0.173,0.616,0.444,0.338,0.625,0.485,0.445,0.558,0.356
0.445,0.554,0.624,0.52,0.591,0.416,0.302,0.461,0.453,0.516,0.238,0.422
