0.966,0.227,0.052,0.095,0.178,0.052,0.256,0.136,0.536,0.312,0.158,0.343
0.947,0.609,0.119,0.453,0.257,0.257,0.353,0.453,0.47,0.722,0.558,0.64
0.9,0.636,0.686,0.267,0.573,0.28,0.143,0.466,0.478,0.689,0.546,0.567
0.999,0.762,0.329,0.333,0.74,0.289,0.011,0.402,0.815,0.603,0.337,0.241
1.0,0.42,0.579,0.259,0.649,0.104,0.059,0.496,0.785,0.615,0.576,0.238
0.478,0.344,0.591,0.548,0.728,0.213,0.018,0.561,0.383,0.56,0.623,0.462
0.367,0.29,0.604,0.557,0.709,0.426,0.273,0.645,0.306,0.559,0.445,0.472
0.44,0.736,0.731,0.194,0.646,0.268,0.592,0.74,0.323,0.54,0.343,0.524
0.496,0.726,0.556,0.545,0.323,0.47,0.4,0.483,0.642,0.729,0.644,0.314
0.417,0.499,0.402,0.658,0.592,0.41,0.404,0.722,0.646,0.754,0.3,0.684
0.44,0.147,0.618,0.424,0.273,0.319,0.303,0.783,0.663,0.689,0.437,0.482
0.382,0.499,0.347,0.366,0.472,0.197,0.487,0.435,0.48,0.602,0.323,0.532
0.531,0.624,0.731,0.542,0.674,0.515,0.349,0.715,0.462,0.532,0.436,0.298
0.656,0.741,0.732,0.302,0.587,0.483,0.276,0.345,0.568,0.504,0.632,0.337
0.368,0.729,0.703,0.149,0.633,0.394,0.378,0.612,0.511,0.464,0.636,0.382
0.455,0.576,0.634,0.49,0.608,0.42,0.293,0.463,0.469,0.565,0.297,0.439
