0.959,0.291,0.08,0.094,0.177,0.065,0.264,0.137,0.554,0.323,0.178,0.353
0.998,0.601,0.142,0.44,0.313,0.23,0.381,0.438,0.455,0.634,0.51,0.568
0.9,0.614,0.668,0.352,0.392,0.295,0.164,0.509,0.449,0.566,0.493,0.49
0.999,0.732,0.308,0.412,0.696,0.256,0.019,0.401,0.74,0.561,0.351,0.202
0.999,0.489,0.586,0.327,0.623,0.122,0.126,0.484,0.719,0.493,0.566,0.197
0.459,0.129,0.606,0.614,0.659,0.273,0.045,0.543,0.328,0.548,0.538,0.408
0.32,0.315,0.616,0.646,0.698,0.305,0.279,0.678,0.299,0.475,0.354,0.421
0.457,0.634,0.702,0.198,0.66,0.213,0.603,0.69,0.339,0.499,0.304,0.502
0.512,0.649,0.646,0.595,0.414,0.379,0.381,0.476,0.543,0.675,0.569,0.266
0.426,0.491,0.397,0.669,0.558,0.439,0.407,0.673,0.576,0.67,0.275,0.661
0.456,0.137,0.531,0.484,0.297,0.343,0.319,0.748,0.573,0.637,0.353,0.489
0.427,0.531,0.342,0.449,0.537,0.21,0.454,0.438,0.51,0.548,0.254,0.543
0.503,0.605,0.685,0.642,0.71,0.489,0.356,0.716,0.45,0.535,0.374,0.266
0.586,0.724,0.756,0.361,0.573,0.519,0.292,0.323,0.597,0.459,0.574,0.3
0.339,0.736,0.673,0.182,0.621,0.444,0.335,0.606,0.5,0.389,0.568,0.39
0.454,0.573,0.636,0.527,0.595,0.427,0.301,0.452,0.46,0.507,0.263,0.423
