0.959,0.291,0.08,0.094,0.177,0.065,0.264,0.137,0.554,0.323,0.178,0.353
1.0,0.606,0.147,0.46,0.358,0.154,0.393,0.414,0.453,0.592,0.49,0.498
1.0,0.641,0.542,0.359,0.61,0.139,0.182,0.488,0.485,0.619,0.465,0.499
1.0,0.661,0.304,0.412,0.662,0.221,0.026,0.411,0.653,0.593,0.357,0.215
0.999,0.417,0.578,0.33,0.663,0.121,0.066,0.502,0.613,0.557,0.55,0.226
0.45,0.103,0.618,0.598,0.638,0.257,0.142,0.548,0.343,0.546,0.534,0.423
0.387,0.322,0.623,0.662,0.733,0.365,0.325,0.602,0.298,0.52,0.397,0.471
0.453,0.567,0.705,0.279,0.688,0.28,0.626,0.701,0.318,0.549,0.308,0.481
0.526,0.693,0.648,0.636,0.436,0.432,0.389,0.457,0.565,0.662,0.545,0.297
0.416,0.51,0.387,0.638,0.582,0.528,0.375,0.725,0.584,0.646,0.266,0.692
0.464,0.149,0.608,0.492,0.321,0.427,0.308,0.725,0.605,0.646,0.37,0.49
0.453,0.541,0.366,0.434,0.456,0.149,0.505,0.473,0.502,0.574,0.259,0.581
0.476,0.605,0.741,0.623,0.685,0.482,0.37,0.653,0.46,0.489,0.0,0.295
0.574,0.673,0.687,0.358,0.561,0.527,0.318,0.433,0.596,0.477,0.581,0.303
0.329,0.715,0.679,0.184,0.619,0.478,0.352,0.642,0.494,0.451,0.565,0.379
0.451,0.568,0.637,0.543,0.603,0.428,0.315,0.466,0.462,0.523,0.24,0.433
