0.97,0.309,0.085,0.105,0.185,0.066,0.273,0.139,0.573,0.317,0.182,0.366
0.9,0.574,0.229,0.348,0.352,0.217,0.388,0.364,0.452,0.481,0.396,0.409
1.0,0.534,0.607,0.404,0.438,0.18,0.198,0.469,0.395,0.462,0.36,0.398
0.9,0.611,0.45,0.398,0.669,0.158,0.033,0.393,0.528,0.468,0.281,0.174
1.0,0.502,0.597,0.407,0.662,0.119,0.245,0.483,0.457,0.428,0.45,0.181
0.447,0.081,0.594,0.488,0.666,0.248,0.188,0.477,0.291,0.488,0.468,0.379
0.326,0.218,0.587,0.592,0.595,0.299,0.273,0.641,0.289,0.451,0.31,0.296
0.492,0.325,0.68,0.318,0.673,0.239,0.553,0.656,0.274,0.435,0.257,0.422
0.536,0.444,0.623,0.56,0.439,0.378,0.367,0.375,0.458,0.58,0.473,0.36
0.419,0.44,0.387,0.638,0.425,0.297,0.366,0.621,0.4,0.573,0.212,0.636
0.452,0.279,0.542,0.509,0.383,0.447,0.295,0.596,0.56,0.522,0.269,0.43
0.458,0.573,0.284,0.51,0.52,0.396,0.468,0.379,0.455,0.466,0.22,0.521
0.477,0.638,0.614,0.55,0.658,0.494,0.297,0.567,0.444,0.411,0.283,0.231
0.49,0.624,0.646,0.355,0.537,0.507,0.275,0.472,0.574,0.365,0.465,0.264
0.266,0.62,0.652,0.181,0.531,0.484,0.436,0.567,0.478,0.325,0.42,0.359
0.444,0.54,0.63,0.539,0.577,0.462,0.296,0.444,0.438,0.427,0.211,0.395
