0.972,0.182,0.018,0.086,0.173,0.044,0.231,0.124,0.474,0.305,0.138,0.31
0.977,0.34,0.062,0.074,0.107,0.103,0.195,0.163,0.325,0.387,0.322,0.334
0.986,0.371,0.386,0.045,0.259,0.329,0.017,0.172,0.226,0.385,0.247,0.333
0.97,0.364,0.197,0.024,0.495,0.114,0.002,0.231,0.301,0.345,0.165,0.1
0.974,0.093,0.466,0.031,0.446,0.031,0.031,0.327,0.316,0.347,0.296,0.089
0.481,0.007,0.484,0.17,0.347,0.09,0.258,0.375,0.206,0.303,0.347,0.158
0.273,0.043,0.438,0.191,0.402,0.158,0.131,0.37,0.139,0.311,0.222,0.174
0.138,0.062,0.502,0.041,0.264,0.041,0.391,0.347,0.131,0.313,0.178,0.249
0.072,0.103,0.146,0.447,0.123,0.078,0.207,0.25,0.335,0.376,0.325,0.147
0.096,0.126,0.112,0.494,0.122,0.125,0.279,0.313,0.322,0.399,0.154,0.458
0.119,0.043,0.211,0.274,0.073,0.377,0.157,0.332,0.362,0.394,0.22,0.338
0.117,0.413,0.132,0.197,0.396,0.227,0.401,0.207,0.342,0.336,0.175,0.288
0.086,0.496,0.242,0.329,0.545,0.352,0.32,0.343,0.334,0.301,0.219,0.173
0.096,0.597,0.276,0.138,0.511,0.386,0.177,0.291,0.453,0.276,0.341,0.152
0.046,0.565,0.229,0.082,0.5,0.16,0.355,0.409,0.357,0.228,0.337,0.232
0.294,0.352,0.357,0.341,0.352,0.269,0.193,0.29,0.31,0.314,0.151,0.279
