0.97,0.309,0.085,0.105,0.185,0.066,0.273,0.139,0.573,0.317,0.182,0.366
1.0,0.617,0.154,0.468,0.372,0.158,0.409,0.417,0.465,0.594,0.498,0.508
0.999,0.645,0.545,0.384,0.601,0.135,0.201,0.514,0.492,0.61,0.47,0.499
1.0,0.663,0.302,0.426,0.664,0.223,0.027,0.42,0.656,0.609,0.363,0.223
0.999,0.441,0.587,0.382,0.671,0.115,0.114,0.507,0.618,0.56,0.558,0.231
0.449,0.159,0.634,0.618,0.641,0.265,0.152,0.548,0.338,0.555,0.532,0.444
0.385,0.315,0.627,0.687,0.747,0.364,0.337,0.609,0.302,0.526,0.396,0.483
0.476,0.561,0.71,0.317,0.704,0.289,0.64,0.708,0.323,0.554,0.31,0.486
0.547,0.698,0.672,0.645,0.47,0.431,0.391,0.456,0.579,0.664,0.545,0.316
0.424,0.52,0.363,0.644,0.588,0.535,0.386,0.729,0.589,0.643,0.263,0.7
0.475,0.157,0.61,0.522,0.322,0.429,0.315,0.726,0.606,0.648,0.37,0.504
0.469,0.555,0.333,0.47,0.469,0.157,0.512,0.474,0.512,0.578,0.258,0.601
0.485,0.617,0.747,0.613,0.688,0.491,0.374,0.655,0.469,0.489,0.0,0.294
0.58,0.674,0.681,0.377,0.568,0.535,0.337,0.448,0.609,0.482,0.583,0.311
0.331,0.72,0.684,0.19,0.629,0.508,0.362,0.659,0.501,0.462,0.564,0.393
0.454,0.577,0.643,0.557,0.61,0.436,0.325,0.473,0.469,0.528,0.241,0.443
