0.966,0.227,0.052,0.095,0.178,0.052,0.256,0.136,0.536,0.312,0.158,0.343
1.0,0.574,0.116,0.51,0.333,0.304,0.357,0.515,0.511,0.747,0.583,0.628
1.0,0.624,0.709,0.255,0.444,0.33,0.144,0.524,0.498,0.747,0.553,0.631
0.9,0.785,0.389,0.33,0.752,0.316,0.009,0.441,0.845,0.667,0.395,0.246
1.0,0.447,0.609,0.253,0.686,0.103,0.035,0.522,0.804,0.6,0.622,0.263
0.498,0.122,0.641,0.622,0.73,0.313,0.074,0.564,0.424,0.59,0.667,0.476
0.336,0.344,0.604,0.621,0.739,0.483,0.299,0.665,0.321,0.599,0.45,0.506
0.392,0.744,0.719,0.171,0.652,0.348,0.585,0.805,0.337,0.594,0.359,0.589
0.517,0.762,0.57,0.61,0.356,0.47,0.407,0.516,0.642,0.759,0.654,0.319
0.435,0.526,0.403,0.674,0.594,0.569,0.401,0.78,0.695,0.745,0.308,0.717
0.52,0.159,0.616,0.418,0.268,0.374,0.283,0.832,0.534,0.771,0.444,0.523
0.414,0.467,0.402,0.365,0.516,0.173,0.481,0.468,0.535,0.643,0.333,0.53
0.529,0.643,0.774,0.558,0.676,0.532,0.379,0.8,0.495,0.59,0.438,0.327
0.663,0.734,0.749,0.3,0.579,0.511,0.311,0.359,0.637,0.568,0.652,0.315
0.382,0.757,0.719,0.15,0.618,0.422,0.376,0.643,0.549,0.555,0.648,0.446
0.461,0.575,0.656,0.511,0.613,0.451,0.305,0.491,0.496,0.611,0.309,0.451
