0.966,0.227,0.052,0.095,0.178,0.052,0.256,0.136,0.536,0.312,0.158,0.343
0.994,0.571,0.097,0.425,0.289,0.222,0.336,0.436,0.434,0.635,0.504,0.557
0.9,0.588,0.664,0.274,0.387,0.297,0.115,0.456,0.432,0.551,0.477,0.484
0.999,0.711,0.305,0.323,0.679,0.25,0.009,0.377,0.736,0.528,0.344,0.181
0.999,0.425,0.57,0.203,0.602,0.11,0.061,0.467,0.714,0.482,0.557,0.176
0.456,0.125,0.57,0.551,0.642,0.241,0.03,0.539,0.335,0.513,0.529,0.354
0.303,0.314,0.589,0.606,0.68,0.3,0.251,0.633,0.276,0.467,0.354,0.392
0.388,0.633,0.679,0.158,0.591,0.211,0.56,0.686,0.316,0.488,0.299,0.475
0.475,0.642,0.566,0.55,0.338,0.377,0.376,0.47,0.531,0.665,0.562,0.235
0.383,0.479,0.359,0.636,0.551,0.426,0.392,0.679,0.572,0.665,0.271,0.639
0.411,0.127,0.541,0.41,0.259,0.33,0.293,0.743,0.559,0.634,0.352,0.463
0.383,0.468,0.359,0.328,0.461,0.207,0.429,0.434,0.494,0.516,0.253,0.47
0.486,0.564,0.681,0.581,0.682,0.48,0.343,0.71,0.426,0.521,0.373,0.258
0.585,0.705,0.743,0.305,0.557,0.485,0.249,0.301,0.549,0.46,0.565,0.282
0.336,0.72,0.668,0.156,0.599,0.364,0.3,0.573,0.484,0.364,0.559,0.365
0.441,0.54,0.611,0.475,0.568,0.402,0.275,0.436,0.438,0.489,0.258,0.399
