0.966,0.227,0.052,0.095,0.178,0.052,0.256,0.136,0.536,0.312,0.158,0.343
0.9,0.538,0.187,0.332,0.247,0.184,0.333,0.357,0.415,0.466,0.389,0.389
1.0,0.518,0.597,0.295,0.425,0.169,0.128,0.402,0.358,0.452,0.338,0.39
0.901,0.587,0.373,0.301,0.65,0.15,0.012,0.359,0.528,0.411,0.269,0.147
1.0,0.399,0.568,0.236,0.637,0.103,0.095,0.467,0.456,0.409,0.427,0.158
0.447,0.079,0.55,0.408,0.653,0.213,0.133,0.471,0.248,0.44,0.46,0.308
0.288,0.22,0.557,0.532,0.578,0.299,0.239,0.593,0.257,0.441,0.305,0.26
0.402,0.332,0.655,0.196,0.585,0.237,0.506,0.659,0.242,0.419,0.251,0.384
0.487,0.442,0.51,0.505,0.332,0.371,0.357,0.37,0.44,0.579,0.47,0.279
0.382,0.427,0.334,0.6,0.414,0.291,0.338,0.616,0.401,0.57,0.205,0.608
0.398,0.16,0.54,0.412,0.26,0.44,0.262,0.591,0.524,0.516,0.264,0.4
0.399,0.506,0.279,0.356,0.434,0.319,0.437,0.375,0.43,0.436,0.222,0.433
0.442,0.597,0.598,0.508,0.629,0.473,0.283,0.565,0.407,0.404,0.279,0.22
0.479,0.609,0.635,0.276,0.522,0.467,0.218,0.423,0.513,0.357,0.459,0.236
0.264,0.599,0.643,0.148,0.515,0.383,0.388,0.521,0.453,0.307,0.408,0.318
0.425,0.498,0.589,0.463,0.538,0.416,0.261,0.422,0.405,0.404,0.205,0.362
