0.972,0.182,0.018,0.086,0.173,0.044,0.231,0.124,0.474,0.305,0.138,0.31
0.913,0.524,0.046,0.385,0.266,0.215,0.28,0.481,0.484,0.673,0.526,0.628
1.0,0.597,0.712,0.152,0.547,0.28,0.07,0.46,0.504,0.682,0.528,0.613
1.0,0.671,0.355,0.176,0.712,0.228,0.007,0.424,0.843,0.543,0.365,0.213
0.999,0.33,0.537,0.076,0.635,0.092,0.031,0.506,0.846,0.558,0.546,0.204
0.498,0.29,0.54,0.443,0.705,0.251,0.009,0.551,0.382,0.567,0.652,0.399
0.271,0.307,0.557,0.504,0.702,0.516,0.258,0.591,0.242,0.569,0.424,0.438
0.31,0.644,0.68,0.104,0.472,0.437,0.529,0.729,0.26,0.587,0.348,0.539
0.437,0.658,0.43,0.462,0.265,0.468,0.368,0.49,0.539,0.762,0.594,0.263
0.339,0.454,0.33,0.619,0.566,0.418,0.37,0.736,0.62,0.754,0.282,0.689
0.427,0.144,0.567,0.333,0.204,0.449,0.267,0.797,0.57,0.702,0.435,0.482
0.373,0.382,0.345,0.228,0.322,0.193,0.46,0.49,0.487,0.58,0.328,0.426
0.403,0.56,0.752,0.63,0.608,0.502,0.334,0.788,0.464,0.549,0.417,0.289
0.65,0.697,0.738,0.25,0.556,0.469,0.231,0.304,0.615,0.551,0.632,0.335
0.353,0.732,0.698,0.128,0.596,0.211,0.333,0.621,0.497,0.535,0.652,0.398
0.424,0.504,0.588,0.411,0.551,0.377,0.26,0.462,0.439,0.566,0.29,0.407
