0.97,0.309,0.085,0.105,0.185,0.066,0.273,0.139,0.573,0.317,0.182,0.366
0.912,0.627,0.155,0.526,0.336,0.27,0.412,0.51,0.547,0.745,0.569,0.696
1.0,0.685,0.75,0.389,0.678,0.308,0.224,0.546,0.608,0.733,0.598,0.646
1.0,0.812,0.385,0.456,0.79,0.269,0.079,0.488,0.845,0.653,0.412,0.273
0.999,0.543,0.595,0.429,0.717,0.119,0.168,0.557,0.845,0.611,0.631,0.276
0.498,0.266,0.687,0.689,0.776,0.388,0.027,0.585,0.386,0.645,0.669,0.566
0.348,0.362,0.65,0.698,0.781,0.519,0.369,0.723,0.315,0.626,0.457,0.545
0.505,0.729,0.772,0.254,0.749,0.472,0.656,0.741,0.372,0.628,0.364,0.635
0.584,0.767,0.686,0.634,0.47,0.451,0.405,0.52,0.628,0.809,0.634,0.388
0.482,0.542,0.473,0.715,0.653,0.474,0.415,0.75,0.651,0.78,0.309,0.774
0.576,0.187,0.61,0.516,0.333,0.487,0.341,0.823,0.612,0.732,0.458,0.552
0.497,0.567,0.374,0.544,0.592,0.227,0.531,0.495,0.562,0.66,0.326,0.652
0.557,0.691,0.805,0.657,0.709,0.548,0.378,0.803,0.531,0.591,0.424,0.32
0.706,0.758,0.79,0.427,0.621,0.579,0.364,0.363,0.733,0.581,0.668,0.387
0.373,0.8,0.749,0.203,0.659,0.563,0.482,0.692,0.576,0.581,0.698,0.482
0.484,0.627,0.69,0.579,0.677,0.495,0.342,0.515,0.522,0.627,0.314,0.495
